#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	SNP cluster	Min-same	Min-diff	Host	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Salmonella enterica	ADRDL-NGUA-28		PDT000069235.2	2015-07-06T13:16:27Z	Nigeria:Southwest Nigeria	poultry tissue	environmental/other	PDS000027982.1	1		Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN03734374	PDG000000002.2044	Salmonella enterica subsp. enterica	GCA_006878605.1				2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merD=COMPLETE,merD=PARTIAL_END_OF_CONTIG,merE=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	ADRDL	3.6.7	2020-01-06.1	COMBINED	PRJNA280335		444268	48	4844716	PAIRED	ILLUMINA	SRR2086893	CFSAN	2015-07-06T12:24:34Z	28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			59201	AAGMPA	AAGMPA000000000.1
Salmonella enterica	ADRDL-NGUA-32		PDT000069239.2	2015-07-06T13:16:28Z	Nigeria:Southwest Nigeria	poultry tissue	environmental/other	PDS000027982.1	24		Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN03734378	PDG000000002.2044	Salmonella enterica subsp. enterica	GCA_006878885.1				2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merD=COMPLETE,merE=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	ADRDL	3.6.7	2020-01-06.1	COMBINED	PRJNA280335		83307	116	4789909	PAIRED	ILLUMINA	SRR2086898	CFSAN	2015-07-06T12:24:35Z	28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			59201	AAGMPC	AAGMPC000000000.1
Salmonella enterica	ADRDL-NGUA-30		PDT000069242.2	2015-07-06T13:16:28Z	Nigeria:Southwest Nigeria	poultry tissue	environmental/other	PDS000027982.1	6		Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN03734376	PDG000000002.2044	Salmonella enterica subsp. enterica	GCA_006878285.1				2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merC=PARTIAL_END_OF_CONTIG,merD=COMPLETE,merE=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	ADRDL	3.6.7	2020-01-06.1	COMBINED	PRJNA280335		91956	97	4830525	PAIRED	ILLUMINA	SRR2086910	CFSAN	2015-07-06T12:24:35Z	28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			59201	AAGMOP	AAGMOP000000000.1
Salmonella enterica	ADRDL-NGUA-20		PDT000069949.3	2015-07-15T16:13:14Z	Nigeria:Southwest Nigeria	poultry tissue	environmental/other	PDS000027982.1	2		Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN03734366	PDG000000002.2044	Salmonella enterica subsp. enterica	GCA_006875725.1				2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merD=COMPLETE,merE=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	ADRDL	3.6.7	2020-01-06.1	COMBINED	PRJNA280335		97192	107	4828070	PAIRED	ILLUMINA	SRR2103407	CFSAN	2015-07-15T15:53:09Z	28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			59201	AAGMPV	AAGMPV000000000.1
Salmonella enterica	ADRDL-NGUA-37		PDT000081806.2	2015-08-19T17:10:32Z	Nigeria:Southwest Nigeria	poultry tissue	environmental/other	PDS000027982.1	1		Gallus gallus	gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT	SAMN03734383	PDG000000002.2044	Salmonella enterica subsp. enterica	GCA_006876745.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	ADRDL	3.6.7	2020-01-22.1	COMBINED	PRJNA280335		175370	71	4799719	PAIRED	ILLUMINA	SRR2175312	CFSAN	2015-08-19T15:41:10Z	28901		Contig	gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT	SKESA v. 2.2			59201	AAGMSM	AAGMSM000000000.1
Salmonella enterica	NGUA-1_S1		PDT000111012.1	2016-02-24T15:22:39Z	Nigeria		environmental/other	PDS000027982.1	32		Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMD00043356	PDG000000002.2044	Salmonella enterica	GCA_001569545.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merD=COMPLETE,merE=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		227111	171	4881836						28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.5.0			28901	BCNZ	BCNZ00000000.1
Salmonella enterica	NGUA-2_S2		PDT000111013.1	2016-02-24T15:23:11Z	Nigeria		environmental/other	PDS000027982.1	18		Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMD00043367	PDG000000002.2044	Salmonella enterica	GCA_001569565.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merD=COMPLETE,merE=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		374851	141	4876582						28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.5.0			28901	BCOA	BCOA00000000.1
Salmonella enterica	NGUA-7_S7		PDT000111018.1	2016-02-24T15:25:57Z	Nigeria		environmental/other	PDS000027982.1	30		Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMD00043384	PDG000000002.2044	Salmonella enterica	GCA_001569665.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merD=COMPLETE,merE=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		535385	267	4950201						28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.5.0			28901	BCOF	BCOF00000000.1
Salmonella enterica	CFSAN005872	Kentucky	PDT000002927.3	2015-12-12T14:21:14Z		chicken	environmental/other	PDS000004096.14	1	29	Gallus gallus		SAMN02368086	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Kentucky	GCA_010654645.1			sinH=HMM	2007	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA203445		213809	86	4860171	PAIRED	ILLUMINA	SRR1122577	UCD-100K	2015-07-22T21:11:10Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			192955	DAASXS	DAASXS000000000.1
Salmonella enterica	CFS84	Kentucky	PDT000268739.1	2017-12-04T00:03:59Z	USA		environmental/other	PDS000004096.14	4	37	Poultry		SAMN08026547	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Kentucky	GCA_002803685.1			sinH=HMM	2010	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJNA312617		391923	199	4926581						28901		Scaffold	mdsA=COMPLETE,mdsB=COMPLETE	CLC NGS Cell v. SEPT-2017			192955	PHUN	PHUN00000000.1
Salmonella enterica	CFS85	Kentucky	PDT000268740.1	2017-12-04T00:04:00Z	USA		environmental/other	PDS000004096.14	5	40	Poultry		SAMN08026552	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Kentucky	GCA_002803695.1			sinH=HMM	2010	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJNA312617		312050	123	4900877						28901		Scaffold	mdsA=COMPLETE,mdsB=COMPLETE	CLC NGS Cell v. SEPT-2017			192955	PHUO	PHUO00000000.1
Salmonella enterica	3341	Kentucky	PDT000471871.1	2019-02-28T04:24:19Z	Canada:British Columbia Fraser Valley	fecal material	environmental/other	PDS000004096.14	10	26	broiler chicken		SAMN10887070	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Kentucky	GCA_004308685.1			sinH=HMM	2006	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	Moussa Diarra	3.6.7	2020-01-22.1	COMBINED	PRJNA521409	49.3764 N 121.8159 W	285443	32	4724224						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.9.0			192955	SIEA	SIEA00000000.1
Salmonella enterica	SEN865	Kentucky	PDT000518039.1	2019-06-04T03:47:28Z	USA: AR		environmental/other	PDS000004096.14	17	52	chicken		SAMN11660229	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Kentucky	GCA_005938755.1			sinH=HMM	2008	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA543125		22147	503	4523952						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	CLC NGS Cell v. April-2019			192955	VCQJ	VCQJ00000000.1
Salmonella enterica		Typhimurium	PDT000436040.1	2019-01-12T21:53:52Z	United Kingdom		environmental/other	PDS000016419.15	7	5	Gallus gallus		SAMEA104410934	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_010191445.1			sinH=HMM	2015	asr=HMM,golS=COMPLETE,golT=COMPLETE	APHA	3.6.7	2020-01-22.1	COMBINED	PRJEB18442		192201	63	4901542	PAIRED	ILLUMINA	ERR2208840	ANIMAL AND PLANT HEALTH AGENCY (APHA)	2018-12-02T17:45:29Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			90371	DAANGN	DAANGN000000000.1
Salmonella enterica	BCW_2740	Muenster	PDT000197435.1	2017-03-22T15:34:09Z	Nigeria	chicken	environmental/other	PDS000036147.4	6		Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,sul2=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE	SAMN02368617	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Muenster	GCA_002065425.1			sinH=HMM	2009	asr=HMM,golS=COMPLETE,golT=COMPLETE	Technical University Of Denmark	3.8.4	2020-06-11.1	COMBINED	PRJNA203445		85088	122	4700713						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=PARTIAL,mdsA=COMPLETE,mdsB=COMPLETE,sul2=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE	SPAdes v. 3.9.0			82689	MYAW	MYAW00000000.1
Salmonella enterica	DTU2016_1361_PRJproj1048_Salmonella_typhimurium_2014_60_451_1	S. Typhimurium	PDT000263090.2	2017-11-13T20:37:33Z	Denmark		environmental/other	PDS000026822.6	14	12	Gallus gallus		SAMEA104151204	PDG000000002.2044	Salmonella enterica	GCA_010768355.1			sinH=HMM	2014	asr=HMM,golS=COMPLETE,golT=COMPLETE	DTU	3.6.7	2020-01-22.1	COMBINED	PRJEB21631		191427	57	4837401	PAIRED	ILLUMINA	ERR2023512	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-07-06T22:26:55Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	DAATNK	DAATNK000000000.1
Salmonella enterica	BR_RS12	Gallinarum	PDT000101305.1	2016-01-05T15:01:31Z	Brazil: Rio Grande do Sul State	visceral organs	environmental/other	PDS000019638.5	1		Gallus gallus domesticus	gyrA_S83F=POINT	SAMN04274130	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Gallinarum	GCA_001484835.1				2014-05	asr=HMM,golS=COMPLETE,golT=COMPLETE		3.6.7	2020-01-06.1	COMBINED	PRJNA302466	29.886534633958473 S 51.232177689671516 W	400897	34	4702900						28901		Contig	gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.6.1			594	LNON	LNON00000000.1
Salmonella enterica	CFSAN005835	Enteritidis	PDT000002653.3	2015-12-15T19:21:06Z		chicken	environmental/other	PDS000004693.25	0	14	Gallus gallus	blaTEM-1=COMPLETE,tet(A)=COMPLETE	SAMN02368060	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_010506055.1				1999	asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA203445		227638	50	4757602	PAIRED	ILLUMINA	SRR1106570	UCD-100K	2015-07-22T21:08:40Z	28901		Contig	blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			149539	DAARVQ	DAARVQ000000000.1
Salmonella enterica	SAL3367	Enteritidis	PDT000003049.3	2015-12-12T16:21:00Z		chicken	environmental/other	PDS000004693.25	0	31	Gallus gallus	blaTEM-1=COMPLETE,tet(A)=COMPLETE	SAMN02368130	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_010410865.1				2006	asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA203445		194163	63	4742997	PAIRED	ILLUMINA	SRR1132890	UCD-100K	2015-07-22T21:10:30Z	28901		Contig	blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			149539	DAARGQ	DAARGQ000000000.1
Salmonella enterica	UPM 260	Typhimurium	PDT000609971.1	2019-10-16T18:44:28Z	Malaysia	Cloacal swab	environmental/other	PDS000013685.12	0	12	Gallus gallus domesticus	aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,qnrS1=COMPLETE	SAMEA5704824	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_902153325.1			sinH=COMPLETE	2014-09-03	arsC=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE		3.8.28	2020-09-30.1	COMBINED	PRJEB33014		158558	70	4869864						28901		Scaffold	aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,qnrS1=COMPLETE				90371	CABFWH	CABFWH000000000.1
Salmonella enterica	BCW_3418	Enteritidis	PDT000197176.1	2017-03-22T14:14:48Z	USA	Egg house	environmental/other	PDS000032696.3	0	20	Gallus gallus		SAMN02368393	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_002060155.1				2004	asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA/NCTR	3.8.4	2020-06-11.1	COMBINED	PRJNA203445		309766	38	4701794						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.9.0			149539	MXSP	MXSP00000000.1
Salmonella enterica	BCW_3417	Enteritidis	PDT000197242.1	2017-03-22T14:38:51Z	USA	Egg house	environmental/other	PDS000032696.3	0	18	Gallus gallus		SAMN02368392	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_002061465.1				2004	asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA/NCTR	3.8.4	2020-06-11.1	COMBINED	PRJNA203445		226359	40	4697833						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.9.0			149539	MXSQ	MXSQ00000000.1
Salmonella enterica	R18.1457	Anatum	PDT000447851.1	2019-01-23T00:06:15Z	Taiwan	Abattoir	clinical	PDS000042165.3	14	21	Chicken		SAMN09914824	PDG000000002.2044	Salmonella enterica	GCA_010254235.1		not collected	sinH=HMM	2015	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	Taiwan CDC	3.6.7	2020-01-22.1	COMBINED	PRJNA478278	not collected	733241	13	4633452	PAIRED	ILLUMINA	SRR7755901	CENTERS FOR DISEASE CONTROL, TAIWAN	2018-08-27T05:11:35Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	DAAQBO	DAAQBO000000000.1
Salmonella enterica	SC112		PDT000660879.1	2019-12-31T18:50:22Z			environmental/other	PDS000043691.7	0	24	chicken	aac(3)-IV=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,aph(3')-IIa=COMPLETE,aph(4)-Ia=COMPLETE,armA=COMPLETE,arr-3=COMPLETE,blaCTX-M-65=COMPLETE,blaOXA-1=COMPLETE,ble=PARTIAL,catB3=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80R=POINT,sul1=COMPLETE,sul2=COMPLETE	SAMN11928088	PDG000000002.2044	Salmonella enterica	GCA_009821285.1					asr=HMM,golS=COMPLETE,golT=COMPLETE,qacEdelta1=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE		3.6.7	2020-01-06.1	COMBINED	PRJNA545690		4690295	2	4935231						28901		Contig	aac(3)-IV=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA5=COMPLETE,aph(3')-IIa=COMPLETE,aph(4)-Ia=COMPLETE,armA=COMPLETE,arr-3=COMPLETE,blaCTX-M-65=COMPLETE,blaOXA-1=COMPLETE,ble=PARTIAL,catB3=COMPLETE,dfrA17=COMPLETE,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,mph(A)=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,parC_S80R=POINT,sul1=COMPLETE,sul2=COMPLETE	SPAdes v. 3.10			28901	VDJZ	VDJZ00000000.1
Salmonella enterica	LSC064	Typhimurium	PDT000448046.1	2019-01-23T00:07:01Z	Taiwan	stool	clinical	PDS000042198.6	26	33	Chicken		SAMN10425171	PDG000000002.2044	Salmonella enterica	GCA_010259135.1		not collected	sinH=HMM	2013	asr=HMM,golS=COMPLETE,golT=COMPLETE	NCYU_Kao	3.6.7	2020-01-22.1	COMBINED	PRJNA478278	not collected	376530	37	4915682	PAIRED	ILLUMINA	SRR8189523	CENTERS FOR DISEASE CONTROL, TAIWAN	2018-11-15T09:36:12Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	DAAQIZ	DAAQIZ000000000.1
Salmonella enterica	3333	Typhimurium	PDT000471867.1	2019-02-28T04:23:22Z	Canada:British Columbia Fraser Valley	fecal material	environmental/other	PDS000028742.11	12	36	broiler chicken		SAMN10887080	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_004308595.1			sinH=HMM	2006	asr=HMM,golS=COMPLETE,golT=COMPLETE	Moussa Diarra	3.6.7	2020-01-22.1	COMBINED	PRJNA521409	49.3764 N 121.8159 W	225811	46	4894314						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.9.0			90371	SIDT	SIDT00000000.1
Salmonella enterica	1326/28	Infantis	PDT000051547.1	2015-03-16T16:32:30Z	United Kingdom	Central Veterinary Lab, Weybridge	environmental/other	PDS000029226.4	29	25	chicken		SAMEA3106395	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Infantis	GCA_000953495.1			sinH=HMM	1973	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJEB7580		4710675	1	4710675						28901		Complete Genome	mdsA=COMPLETE,mdsB=COMPLETE				595		
Salmonella enterica	1457	Infantis	PDT000566346.1	2019-08-13T03:06:05Z	Australia	Chicken rince	environmental/other	PDS000029226.4	30	45	chicken	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,dfrA5=PARTIAL	SAMN10416970	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Infantis	GCA_007993285.1			sinH=COMPLETE	2005-05-31	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	CSIRO	3.8.28	2020-09-30.1	COMBINED	PRJNA505356		225048	64	4803534						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,dfrA5=PARTIAL,mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.11			595	RQPT	RQPT00000000.1
